category,subcategory,genericname,name,brand,price,mrp,imgURL,rating,country,sellerName,quantity,sellerUsername
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Red),A-Okay,438,"1,875",https://rukminim2.flixcart.com/image/714/857/js3j5ow0/shirt/5/e/z/l-5rt2-t3-maroon-a-okay-original-imafbrhfxn5gaj6b.jpeg?q=50,4.1,India,AOkay,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (White),PETER ENGLAND,779,"1,199",https://rukminim2.flixcart.com/image/714/857/kv8fbm80/kurta/1/n/e/-original-imag86rvyrxe3vvm.jpeg?q=50,4.5,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Green),Enchanted Drapes,499,"1,300",https://rukminim2.flixcart.com/image/714/857/ksyz8280/shopsy-kurta/e/t/6/3xl-shopsy-edmk0033-enchanted-drapes-original-imaf32d2ay7hhjaj.jpeg?q=50,3.8,India,Enchanted Drapes,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),DIGIMI,500,"1,599",https://rukminim2.flixcart.com/image/714/857/ky90scw0/shirt/z/x/n/38-dgm116-digimi-original-imagaj6g8kdzze3a.jpeg?q=50,4.1,India,B ecommerce,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend A-line Kurta  (White),Edinwolf,446,"1,999",https://rukminim2.flixcart.com/image/714/857/kf1fo280-0/shirt/w/u/a/38-ae-s-amit-enterprises-original-imafvh6zzatqczmb.jpeg?q=50,3.8,India,Edin Enterprises,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Solid Pure Cotton Straight Kurta  (Yellow, Green)",RUHI FASHION,494,"1,699",https://rukminim2.flixcart.com/image/714/857/l0jwbrk0/kurta/1/j/j/xxl-k-m-mstr-green-ruhi-fashion-original-imagcb7njz8wcrub.jpeg?q=50,4,India,PANTHUDI,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Checkered Pure Cotton Straight Kurta  (Dark Blue),ASIAN & FITCH,360,"1,287",https://rukminim2.flixcart.com/image/714/857/kubk70w0/kurta/7/z/q/xl-inb-che-kur-asian-fitch-original-imag7hyp9vzhjvun.jpeg?q=50,4,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Woven Design Jacquard Straight Kurta  (Light Green),LEEROVENITA,449,"1,599",https://rukminim2.flixcart.com/image/714/857/kzhbfrk0/kurta/a/v/g/xl-kajukatri-leerovenita-original-imagbhbgr4vcebxb.jpeg?q=50,3.7,India,MinimineTrends,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Purple),Ethnic Factory,455,"1,299",https://rukminim2.flixcart.com/image/714/857/kmp7ngw0/kurta/y/s/a/l-chitchordarkomn-ethnic-factory-original-imagfjjwpyhjfsxh.jpeg?q=50,4.2,India,Ethnic Factory,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Green),Vibhuti,319,"1,499",https://rukminim2.flixcart.com/image/714/857/kl8ccy80/ethnic-set/r/i/h/xxl-plnset-dgreen-44-stylish-budget-designer-silk-beautiful-hot-original-imagyejnqhh4h6pw.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Blue),ELEPANTS,395,"1,795",https://rukminim2.flixcart.com/image/714/857/k30h8y80/kurta/a/r/k/m-kurta-navy-elepants-original-imafm8btsvaewxzb.jpeg?q=50,3.9,India,GanpatiFashions,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Brown),LEEROVENITA,449,"1,599",https://rukminim2.flixcart.com/image/714/857/kzhbfrk0/kurta/1/q/e/s-dgk-leerovenita-original-imagbhanmzd7zjhg.jpeg?q=50,3.7,India,MinimineTrends,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Self Design Dupion Silk Ethnic Dress  (Yellow),kaifoo,499,"1,999",https://rukminim2.flixcart.com/image/714/857/kcw9w280/kurta/h/q/d/xl-khl-kurta-only-kaifoo-original-imaftxbzyhzc9bhq.jpeg?q=50,3.7,India,FAIZENTERPRISES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Maroon),RAHUL LOOK,485,"1,599",https://rukminim2.flixcart.com/image/714/857/ktszgy80/kurta/j/n/8/m-1114-ravendra-creation-original-imag72gzuwkkkqjw.jpeg?q=50,4.1,India,RAHUL CREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Polycotton Straight Kurta  (White),RUHI FASHION,269,999,https://rukminim2.flixcart.com/image/714/857/kybvo280/kurta/z/l/9/xl-plain-m-white-kurta-ruhi-fashion-original-imagahyyue82qxph.jpeg?q=50,3.9,India,PANTHUDI,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Woven Design Jacquard Straight Kurta  (Light Green),LEEROVENITA,449,"1,599",https://rukminim2.flixcart.com/image/714/857/kzhbfrk0/kurta/b/n/q/m-kajukatri-leerovenita-original-imagbhbgmzqft6ja.jpeg?q=50,3.7,India,MinimineTrends,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Yellow),PARALLEL TIMES,363,"1,499",https://rukminim2.flixcart.com/image/714/857/kkr72q80/kurta/l/t/d/l-plain-mango-yellow-parallel-times-original-imagyfaktccfd5az.jpeg?q=50,3.8,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Orange),Vibhuti,319,"1,549",https://rukminim2.flixcart.com/image/714/857/kl8ccy80/ethnic-set/b/x/s/xs-plnset-orange-34-stylish-budget-designer-silk-beautiful-hot-original-imagyejny2gatsyx.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Yellow),onnix,327,"1,499",https://rukminim2.flixcart.com/image/714/857/kg40k280-0/kurta/u/q/t/l-triple-aaa-rylen-original-imafwfg6rnkvj2s3.jpeg?q=50,3.8,India,ONNIX,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Self Design Art Silk Straight Kurta  (Gold),karnam,649,"1,899",https://rukminim2.flixcart.com/image/714/857/kr0ynbk0/kurta/1/v/3/xl-kearlg-karnam-original-imag4wvyynyhuhf5.jpeg?q=50,3.6,India,Prasang,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Yellow),FRELURO,359,999,https://rukminim2.flixcart.com/image/714/857/l08gsy80/kurta/u/v/m/l-grey-106-yellow-freluro-original-imagc26vdpwxgztu.jpeg?q=50,3.8,India,shaziacreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Blue),A-Okay,496,"1,875",https://rukminim2.flixcart.com/image/714/857/jku1ksw0/kurta/h/y/y/xl-4rt2-t3-peacock-a-okay-original-imaf5zstaz2y7ya8.jpeg?q=50,4.1,India,AOkay,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),FRELURO,359,999,https://rukminim2.flixcart.com/image/714/857/kvba7bk0/ethnic-set/w/z/9/xl-kurta-black-being-real-original-imag88uutvuemyqk.jpeg?q=50,3.7,India,shaziacreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Self Design Art Silk Straight Kurta  (Yellow),karnam,649,"1,799",https://rukminim2.flixcart.com/image/714/857/kr0ynbk0/kurta/j/a/u/l-kearlmy-karnam-original-imag4wvyzmfdgcj6.jpeg?q=50,4.3,India,Prasang,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Dark Blue),PRO ETHIC,660,"1,999",https://rukminim2.flixcart.com/image/714/857/kar44280/kurta/w/3/3/xl-nblue-pro-ethic-original-imafs974gmphm2b4.jpeg?q=50,4,India,ETHNICO FASHION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),Vibhuti,309,"1,599",https://rukminim2.flixcart.com/image/714/857/l02r1jk0/kurta/d/f/e/l-stylish-budget-designer-silk-beautiful-hot-gorgeous-fashion-original-imagbxdfhawzxsgr.jpeg?q=50,3.9,India,TSClothing,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Polycotton Straight Kurta  (Red),GOLORY,339,"1,599",https://rukminim2.flixcart.com/image/714/857/kvba7bk0/ethnic-set/g/g/w/xxl-kurta-red-being-real-original-imag88utrjxujrmy.jpeg?q=50,3.8,India,GOLORYENTERPRISE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Green),karnam,649,"1,799",https://rukminim2.flixcart.com/image/714/857/kr0ynbk0/kurta/6/q/n/xl-kebgpg-karnam-original-imag4wyftrqqhbxg.jpeg?q=50,3.5,India,Prasang,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Maroon),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke5zzbk0-0/kurta/b/n/b/xl-sksh-dt1105-ma-fubar-original-imafuxfkj3xw3pdw.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Yellow),onnix,327,"1,499",https://rukminim2.flixcart.com/image/714/857/kg40k280-0/kurta/u/q/t/l-triple-aaa-rylen-original-imafwfg6rnkvj2s3.jpeg?q=50,3.8,India,ONNIX,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Yellow),FRELURO,359,999,https://rukminim2.flixcart.com/image/714/857/l08gsy80/kurta/u/v/m/l-grey-106-yellow-freluro-original-imagc26vdpwxgztu.jpeg?q=50,3.8,India,shaziacreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Blue),A-Okay,496,"1,875",https://rukminim2.flixcart.com/image/714/857/jku1ksw0/kurta/h/y/y/xl-4rt2-t3-peacock-a-okay-original-imaf5zstaz2y7ya8.jpeg?q=50,4.1,India,AOkay,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),FRELURO,359,999,https://rukminim2.flixcart.com/image/714/857/kvba7bk0/ethnic-set/w/z/9/xl-kurta-black-being-real-original-imag88uutvuemyqk.jpeg?q=50,3.7,India,shaziacreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),Vibhuti,309,"1,599",https://rukminim2.flixcart.com/image/714/857/l02r1jk0/kurta/d/f/e/l-stylish-budget-designer-silk-beautiful-hot-gorgeous-fashion-original-imagbxdfhawzxsgr.jpeg?q=50,3.9,India,TSClothing,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Dark Blue),PRO ETHIC,660,"1,999",https://rukminim2.flixcart.com/image/714/857/kar44280/kurta/w/3/3/xl-nblue-pro-ethic-original-imafs974gmphm2b4.jpeg?q=50,4,India,ETHNICO FASHION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Polycotton Straight Kurta  (Red),GOLORY,339,"1,599",https://rukminim2.flixcart.com/image/714/857/kvba7bk0/ethnic-set/g/g/w/xxl-kurta-red-being-real-original-imag88utrjxujrmy.jpeg?q=50,3.8,India,GOLORYENTERPRISE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Black),PETER ENGLAND,979,"1,399",https://rukminim2.flixcart.com/image/714/857/ku8pbbk0/kurta/3/b/k/l-pokuohspo68960-peter-england-original-imag7em5uehe4sj9.jpeg?q=50,,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Brown),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/7/s/i/l-sksh-dt1105-ru-fubar-original-imafuy3ydtzkmhwv.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),bontebok,399,"2,999",https://rukminim2.flixcart.com/image/714/857/kbjox3k0/ethnic-set/h/b/b/44-zzz-kp-black-benstoke-original-imafsuqyybwdhe8u.jpeg?q=50,3.6,India,Zr creations,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Red),NFC,549,799,https://rukminim2.flixcart.com/image/714/857/jr58l8w0/kurta/w/r/g/m-nck109-nfc-original-imafdygvwzmzbp3b.jpeg?q=50,3.9,India,NFCcreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Light Blue),Tibra Collection,499,"1,699",https://rukminim2.flixcart.com/image/714/857/kzn17680/kurta/h/8/o/s-901-tibra-collection-original-imagbhuyhukah46y.jpeg?q=50,4.1,India,TibraCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),Vibhuti,319,"1,549",https://rukminim2.flixcart.com/image/714/857/kl8ccy80/ethnic-set/x/i/j/xs-plnset-lpink-34-stylish-budget-designer-silk-beautiful-hot-original-imagyejnavv8zk5r.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Green),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/k/x/t/m-sksh-dt1105-grn-fubar-original-imafuy3xqxznqznx.jpeg?q=50,4,India,KATELACREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),APPIX,346,"1,499",https://rukminim2.flixcart.com/image/714/857/kt0enww0/kurta/q/i/r/xl-short-round-onnix-original-imag6gggazzmfpse.jpeg?q=50,3.5,India,APPIX,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),Vibhuti,324,"1,449",https://rukminim2.flixcart.com/image/714/857/kkwwu4w0/kurta/c/t/c/xl-ksh-p-kurta-black-ksh-trendz-original-imagy5hv5hjbbkjk.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Light Green),Vibhuti,324,"1,499",https://rukminim2.flixcart.com/image/714/857/kl8ccy80/ethnic-set/l/h/9/s-plnset-parrot-36-stylish-budget-designer-silk-beautiful-hot-original-imagyejnqxbrpjmy.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Grey),PETER ENGLAND,979,"1,399",https://rukminim2.flixcart.com/image/714/857/kwv0djk0/kurta/k/b/h/-original-imag9ft3nnpedeaj.jpeg?q=50,4.4,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Checkered Pure Cotton Straight Kurta  (Red),ASIAN & FITCH,360,"1,287",https://rukminim2.flixcart.com/image/714/857/kubk70w0/kurta/h/b/m/m-afsum913-chk-kur-asian-fitch-original-imag7hypudnkvk6x.jpeg?q=50,4.2,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Dark Blue),DIGIMI,500,"1,599",https://rukminim2.flixcart.com/image/714/857/ky90scw0/shirt/i/m/g/38-dgm128-digimi-original-imagaj6whgbszqrr.jpeg?q=50,4.1,India,B ecommerce,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Orange),PETER ENGLAND,959,"1,599",https://rukminim2.flixcart.com/image/714/857/ku04o7k0/kurta/h/a/b/l-pokuohsp989434-peter-england-original-imag783a6rwh5pdx.jpeg?q=50,4.6,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Orange),Brinley,229,749,https://rukminim2.flixcart.com/image/714/857/l01blow0/kurta/c/q/s/m-kurta-orange-brinley-original-imagbwwhasq5sxyh.jpeg?q=50,,India,ShreeGaneshaEnterprise,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Purple),Blue Scroll,399,"1,499",https://rukminim2.flixcart.com/image/714/857/kl5hh8w0/kurta/l/m/s/s-bs1-full-kurta-purple-blue-scroll-original-imagybkbjftgjjnp.jpeg?q=50,3.9,India,Shree Enterprises.,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),Tibra Collection,499,"1,599",https://rukminim2.flixcart.com/image/714/857/kzvlua80/kurta/y/m/o/3xl-356-tibra-collection-original-imagbrwhr3z4yczb.jpeg?q=50,4,India,TibraCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Blue),Tibra Collection,499,"1,699",https://rukminim2.flixcart.com/image/714/857/l01blow0/kurta/9/c/f/xl-901-tibra-collection-original-imagbwd4gdguskuw.jpeg?q=50,4.1,India,TibraCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),Blue Scroll,375,"1,295",https://rukminim2.flixcart.com/image/714/857/kcw9w280/kurta/0/h/i/s-mens-half-kurta-white-elepants-original-imaftxeedepy6pxt.jpeg?q=50,3.9,India,Shree Enterprises.,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Block Print Cotton Silk Straight Kurta  (Green),Erach India,615,"2,499",https://rukminim2.flixcart.com/image/714/857/ksoz53k0/kurta/g/7/y/m-em076-erach-india-original-imag67a5phsarsfs.jpeg?q=50,3.9,India,ERACH INDIA,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),SPOQUE,499,"1,499",https://rukminim2.flixcart.com/image/714/857/l0mr7gw0/kurta/a/p/u/xl-white-spoque-original-imagcdsycgq67rq2.jpeg?q=50,4,India,MAHHADEVSURAT,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Self Design, Solid Cotton Linen Blend Straight Kurta  (Black)",Tap in,346,"1,395",https://rukminim2.flixcart.com/image/714/857/k01b8280/kurta/y/m/b/l-mens-kurta-cotton-black-tap-in-original-imafgwf8gh7vgdgg.jpeg?q=50,4,India,Fendy,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Maroon),SHAHZADA,284,899,https://rukminim2.flixcart.com/image/714/857/joonafk0/kurta/h/h/t/xl-yogi-shahzada-original-imafaxtphbkxfqex.jpeg?q=50,4,India,Shahzadaenterprise,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Grey),EMLOVZ,294,"1,499",https://rukminim2.flixcart.com/image/714/857/kxc5nrk0/kurta/s/p/s/3xl-plain-kurta-two-gaurilaxmi-enterprise-original-imag9t2qgmhgz6hz.jpeg?q=50,3.9,India,KIRTIDA DESIGNER,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Textured Pure Cotton Pathani Kurta  (Orange),Vida Loca,449,"2,499",https://rukminim2.flixcart.com/image/714/857/kxkqavk0/kurta/c/r/v/m-vlsd-a0ltpk-vida-loca-original-imagay8h47pws92e.jpeg?q=50,3.9,India,VidaLocaFashion,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Orange),PETER ENGLAND,959,"1,599",https://rukminim2.flixcart.com/image/714/857/ku8pbbk0/kurta/t/i/v/3xl-pokuolsp653654-peter-england-original-imag7em5gcgszpzf.jpeg?q=50,4.2,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (White),Dolphin Miles,348,999,https://rukminim2.flixcart.com/image/714/857/jv44mfk0/kurta/8/a/n/xxl-noorie-dolphin-miles-original-imafg2bzaygsqgag.jpeg?q=50,4,India,dolphinmiles,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Linen Straight Kurta  (Grey),PETER ENGLAND,"1,049","1,599",https://rukminim2.flixcart.com/image/714/857/ku04o7k0/kurta/w/c/y/l-pokuohspk42701-peter-england-original-imag783agkktkcrt.jpeg?q=50,4.3,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Purple),Tibra Collection,499,"1,599",https://rukminim2.flixcart.com/image/714/857/kzvlua80/kurta/h/o/k/3xl-356-tibra-collection-original-imagbrwhsexxbnhh.jpeg?q=50,4,India,TibraCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Yellow),Rainbow Cloths,449,699,https://rukminim2.flixcart.com/image/714/857/l08gsy80/kurta/8/r/t/m-men-pure-cotton-hand-fabric-yellow-colour-kurta-rainbow-cloths-original-imagc2ey4zpedufj.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Purple),SHAHZADA,284,899,https://rukminim2.flixcart.com/image/714/857/joonafk0/kurta/b/5/k/xxl-yogi-shahzada-original-imafbya2hptezuvg.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Orange),KSH Trendz,349,"1,499",https://rukminim2.flixcart.com/image/714/857/kiulxu80-0/ethnic-set/k/n/j/xl-f-orange-42-shivam-textiles-original-imafykyz9mynfvuy.jpeg?q=50,3.8,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Yellow),PETER ENGLAND,719,"1,199",https://rukminim2.flixcart.com/image/714/857/ktrk13k0/kurta/1/y/s/l-pokuohsbh81913-peter-england-original-imag7f7z63jwqmzr.jpeg?q=50,4.2,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),LOUIS MONARCH,499,"1,299",https://rukminim2.flixcart.com/image/714/857/ku2zjww0/kurta/a/j/p/m-lm-white-solid-tabij-kurta-1111-louis-monarch-original-imag7a4nvzsxyhyz.jpeg?q=50,4.1,India,LouisMonarch,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Purple),Tibra Collection,499,"1,599",https://rukminim2.flixcart.com/image/714/857/kzvlua80/kurta/h/o/k/3xl-356-tibra-collection-original-imagbrwhsexxbnhh.jpeg?q=50,4,India,TibraCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (White),ASIAN & FITCH,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kg5fzww0-0/kurta/s/k/2/xl-af-mn-whi-pri-kur-asian-fitch-original-imafwg6yzggcykzg.jpeg?q=50,4.1,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),Vibhuti,309,"1,599",https://rukminim2.flixcart.com/image/714/857/kkwwu4w0/kurta/c/h/h/xl-ksh-p-kurta-black-ksh-trendz-original-imagy5hv4hgmkx37.jpeg?q=50,3.9,India,TSClothing,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Black),PARALLEL TIMES,363,"1,499",https://rukminim2.flixcart.com/image/714/857/kmccosw0/kurta/z/h/z/m-small-mentific-original-imagf9krrfncc6km.jpeg?q=50,3.8,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (White),DIGIMI,500,"1,599",https://rukminim2.flixcart.com/image/714/857/ky90scw0/shirt/8/y/o/38-dgm124-digimi-original-imagaj6zf4wmucjt.jpeg?q=50,4.1,India,B ecommerce,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Yellow),ABH Lifestyle,399,"1,999",https://rukminim2.flixcart.com/image/714/857/kfoapow0-0/kurta/p/i/o/l-ntc-new-saifoo-original-imafw2vfdyqqncp6.jpeg?q=50,3.8,India,FAIZENTERPRISES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (White),See Designs,869,"2,499",https://rukminim2.flixcart.com/image/714/857/kjabs7k0-0/kurta/n/o/z/l-sdkt385-see-designs-original-imafdy66ashshyfb.jpeg?q=50,3.8,India,siraj,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),SHAHZADA,284,899,https://rukminim2.flixcart.com/image/714/857/jobsbrk0/kurta/f/s/v/m-yogi-shahzada-original-imafat9k8bf5ycg4.jpeg?q=50,4,India,Shahzadaenterprise,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Yellow),allan peter,459,"1,749",https://rukminim2.flixcart.com/image/714/857/kl8ccy80/kurta/j/e/u/xl-sws2806-allan-peter-original-imagye8zueutguxk.jpeg?q=50,3.8,India,Allan peter,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Solid Pure Cotton Straight Kurta  (Light Blue, Yellow)",RAHUL LOOK,849,"2,999",https://rukminim2.flixcart.com/image/714/857/kzfvzww0/kurta/2/u/w/m-combo-rahul-look-original-imagbgbzgyds5ykx.jpeg?q=50,4.2,India,RAHUL CREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),onnix,397,"1,899",https://rukminim2.flixcart.com/image/714/857/kt1u3rk0/kurta/e/v/f/xxl-half-cut-kurta-set-onnix-original-imag6hqnjf9te4u9.jpeg?q=50,3.5,India,ONNIX,50,retailnet@gmail.com
